,sitemap_id,headline,sources,category,new_category
1185,3866333,Kemlu RI soal Solusi Pengungsi Rohingya: Akar Masalah Konflik Myanmar,CNN,news,Politik
1186,3866334,"Bocor Rencana Culas Netanyahu soal Gaza, Singgung UEA dan Saudi",CNN,news,Politik
1187,3866335,RI Kecewa AS Veto Resolusi DK PBB soal Gencatan Senjata Gaza,CNN,news,Politik
1188,3866336,Cucu Pendiri Hermes Berencana Wariskan Harta Rp171 T ke Tukang Kebun,CNN,news,Hiburan
1189,3866337,6 Daftar 'Bahaya' Bila NIK Tak Didaftarkan Jadi NPWP per 30 Juni 2024,CNN,news,Ekonomi/Bisnis
1190,3866338,IHSG Perkasa ke 7.125 Jelang Debat Pertama Capres,CNN,news,Ekonomi/Bisnis
1191,3866339,Rupiah Menguat Tipis ke Rp15.621 Sore Ini,CNN,news,Ekonomi/Bisnis
1192,3866340,Komitmen Shopee Jadi Motor Pertumbuhan Brand Lokal dan UMKM Indonesia,CNN,news,Ekonomi/Bisnis
1193,3866341,"Jokowi Terbitkan Aturan Baru Kendaraan Listrik, Ada Guyuran Insentif",CNN,news,Politik
1194,3866342,6 Daftar 'Bahaya' Bila NIK Tak Didaftarkan Jadi NPWP per 30 Juni 2024,CNN,news,Ekonomi/Bisnis
1195,3866343,7 Perang Saudara di BWF World Tour Finals 2023,CNN,news,Olahraga
1196,3866344,Pelatih Bersyukur Punya Megawati 'Megatron' di Red Sparks,CNN,news,Olahraga
1197,3866345,"Lawan Bayern, Potensi Derita MU Berubah Jadi Musibah",CNN,news,Olahraga
1198,3866346,Vazquez: Rudiger Sedikit Gila,CNN,news,Olahraga
1199,3866347,"Megawati dkk di Red Sparks vs Hi Pass: Dua Kali Bertemu, Selalu Takluk",CNN,news,Politik
1200,3866348,"Jadwal Lengkap Piala Dunia Antarklub, Mulai Rabu 13 Desember",CNN,news,Olahraga
1201,3866349,Pelatih Bersyukur Punya Megawati 'Megatron' di Red Sparks,CNN,news,Olahraga
1202,3866350,"Megawati dkk di Red Sparks vs Hi Pass: Dua Kali Bertemu, Selalu Takluk",CNN,news,Politik
1203,3910336,BBCADRCF4A,IDXCHANNEL,news,Lingkungan
1204,3866351,"Disebut Cuma Trik Marketing, Berikut Alasan Harus Rutin Ganti Oli",CNN,news,Ekonomi/Bisnis
1205,3866352,"Sinopsis Kung Fu Hustle, Bioskop Trans TV 12 Desember 2023",CNN,news,Hiburan
1206,3866353,Berapa Budget untuk Liburan ke Labuan Bajo? Simak Estimasi BIayanya,CNN,news,Ekonomi/Bisnis
1207,3866354,"Ramai di Medsos, Toko ZARA di Negara Ini Diamuk Massa Pro-Palestina",CNN,news,Politik
1208,3866355,Video: Mantap! Produksi Batu Bara RI Capai Rekor Baru,CNBC,news,Lingkungan
1209,3866356,IHSG Lompat Balik ke Level 7.100 Ditopang Rebound Saham GOTO,CNBC,news,Ekonomi/Bisnis
1210,3866357,"Usai Tawarkan Bunga 10%, Bank Saqu Kejar Pelaku UMKM Muda",CNBC,news,Ekonomi/Bisnis
1212,3866359,Mundur! Implementasi NIK Jadi NPWP Pajak Jadi 1 Juli 2024,CNBC,news,Ekonomi/Bisnis
1213,3866360,"Bahlil Sebut Izin Ekspor Freeport Bisa Diperpanjang, Tapi..",CNBC,news,Politik
1214,3866361,Kontribusi Positif BYAN Bagi Masyarakat Kalimantan Timur,CNBC,news,Sains
1215,3866362,"Hari Ini Debat Capres Perdana, Ini Topik Dinanti Pengusaha RI",CNBC,news,Politik
1216,3866363,Netanyahu Bocorkan Rencana Baru Israel di Gaza Setelah Perang,CNBC,news,Politik
1217,3866364,Rundown Debat Pertama Capres Pilpres 2024: Durasi 120 Menit,CNBC,news,Politik
1218,3866365,"Biaya Internet, Listrik, Bensin & Rokok Orang RI Naik Tajam",CNBC,news,Ekonomi/Bisnis
1219,3866366,"Ikut BRILIANPRENEUR, Produsen Keripik Ini Raih Kontrak Ekspor",CNBC,news,Ekonomi/Bisnis
1220,3866367,"Australia Resah karena 'Serbuan' Nelayan RI, Penyebabnya Ini",CNBC,news,Politik
1221,3866368,"Media Asing Heboh Pilpres RI, Sorot Anies-Prabowo-Ganjar Ini",CNBC,news,Politik
1222,3866369,"Produksi Blok Minyak Cepu Nyungsep, SKK Migas Buka Suara",CNBC,news,Sains
1223,3866370,Biden Bakal Dimakzulkan dari Jabatan Presiden AS,CNBC,news,Politik
1224,3866371,"Laba Turun, Hitung Nasib Saham CUAN Milik Orang Terkaya RI",CNBC,news,Ekonomi/Bisnis
1225,3866372,Freeport Usulkan Relaksasi Ekspor Setelah Mei 2024,CNBC,news,Ekonomi/Bisnis
1227,3866374,"Masa Jaya Usai, Produksi Minyak Blok Cepu Anjlok!",CNBC,news,Ekonomi/Bisnis
1228,3910980,PEGE,IDXCHANNEL,news,Sains
1229,3866375,"Biaya Hidup di Jakarta Mahal Rp15 Juta/bulan, Gara-gara Ini!",CNBC,news,Ekonomi/Bisnis
1230,3866376,"Satu Per Satu Pabrik di Purwakarta Bertumbangan, Ada Apa?",CNBC,news,Lingkungan
1231,3866377,RI Blak-blakan Respons Veto AS di PBB soal Gencatan Senjata,CNBC,news,Politik
1232,3866378,"Google Kalah Sidang, Masa Depan Internet Bakal Berubah",CNBC,news,Teknologi
1233,3866379,"Link Streaming Debat Capres-Cawapres 2024, Live 19.00 WIB!",CNBC,news,Politik
1234,3866380,MODENA Luncurkan Produk Hibrid Purifier & Cooker Hood,CNBC,news,Teknologi
1235,3866381,"Dorong Perekonomian, Shopee Perkuat UMKM Lewat Banyak Program",CNBC,news,Ekonomi/Bisnis
1236,3866382,Jangan Lewatkan! Yuk Cari Tahu Pentingnya PDN di Sini,CNBC,news,Pendidikan
1237,3866383,Alasan TikTok Shop Pilih Tokopedia Buat Buka Lagi di RI,CNBC,news,Ekonomi/Bisnis
1238,3866384,Taylor Swift & Selena Gomez Hadiri Acara Donasi Palestina,CNBC,news,Lingkungan
1239,3866385,Ratusan Donasi Mainan Terkumpul di Event Hobi Berbuat Baik,CNBC,news,Hiburan
1240,3866386,Apa Itu Bakteri Shigella yang Serang Tentara Israel di Gaza?,CNBC,news,Lingkungan
1241,3866387,"Literasi Naik,Prudential Kejar Pertumbuhan Bisnis Asuransi 5%",CNBC,news,Ekonomi/Bisnis
1242,3866388,Investasi Syariah Ini Bisa Cuan 24% Setahun,CNBC,news,Ekonomi/Bisnis
1243,3866389,Kenali Money Personality,CNBC,news,Ekonomi/Bisnis
1244,3866390,"Kecil-Kecil Cabe Rawit, KEK Ini Jadi Kebanggaan Baru RI",CNBC,news,Lainnya
1245,3866391,Angela Tanoesoedibjo Sebut Parekraf Kunci Utama Tingkatkan Ekonomi Indonesia,IDXCHANNEL,news,Politik
1246,3866392,"Sri Mulyani Ngobrol dengan Menkeu Australia, Bahas Apa?",IDXCHANNEL,news,Politik
1247,3866393,Sandiaga Mau Tambah Rute Penerbangan Bandara Kertajati ke Timur Tengah,IDXCHANNEL,news,Politik
1248,3866394,"Era Suku Bunga Tinggi, Pasar Properti Asia-Pasifik Terguncang Jelang Akhir 2023",IDXCHANNEL,news,Ekonomi/Bisnis
1249,3866395,"Kalah di Pengadilan, Google Terbukti Lakukan Praktik Monopoli",IDXCHANNEL,news,Ekonomi/Bisnis
1250,3866396,Nusron Wahid Diberhentikan dari Ketua PBNU,KOMPAS,news,Politik
1251,3866397,TPN dan Parpol Pengusung Akan Dampingi Ganjar di Debat Capres Malam Ini,KOMPAS,news,Politik
1252,3866398,Komnas Perempuan Dorong Pemerintah Indonesia Galang Dukungan untuk Gencatan Senjata di Gaza,KOMPAS,news,Politik
1253,3866399,"Yakin Prabowo Mampu Hadapi Debat Capres Perdana, Airlangga: Debat Kan Bukan Untung-Rugi",KOMPAS,news,Politik
1254,3866400,"KPK: SIPD Bisa Cegah Anggota DPRD ""Titip Proyek"" dan Minta ""Uang Ketok Palu"" RAPBD",KOMPAS,news,Politik
1255,3866401,"Setelah Dievakuasi, Seorang WNI Relawan MER-C yang Bertugas di Gaza Pulang ke Tanah Air Hari Ini",KOMPAS,news,Politik
1256,3866402,Prabowo Sebut Banyak Menhan Luar Negeri Berminat Beli Pesawat CN-235,KOMPAS,news,Politik
1257,3866403,Kemenlu Tanggapi soal Wacana Memindahkan Pengungsi Rohingya ke Pulau Galang,KOMPAS,news,Politik
1258,3866404,"Azis Syamsuddin Bebas, Airlangga Pastikan Masih Jadi Kader Golkar",KOMPAS,news,Politik
1259,3866405,"Sekjen PDI-P: Ibu-ibu Pening Harga Cabai Naik, Ini karena Mafia Pangan",KOMPAS,news,Lainnya
1260,3866406,Dewas KPK Siap Maraton Sidangkan Perkara Etik Firli Bahuri Mulai Kamis,KOMPAS,news,Politik
1261,3866407,"SIPD Diluncurkan, Presiden Bisa Pantau Program Pemerintah Pusat Dieksekusi Pemda",KOMPAS,news,Politik
1262,3866408,Prabowo Sebut Tambahan 12 Radar Militer untuk TNI AU Dibeli dari Ceko,KOMPAS,news,Politik
1263,3866409,"Pendaftaran Petugas KPPS Pemilu 2024 Dibuka hingga 20 Desember 2023, Ini Syaratnya",KOMPAS,news,Politik
1264,3866410,"Selain Tulis ""Puas Bunda"", Panca Juga Bikin Pesan di Laptop dan Ponsel Sebelum Bunuh 4 Anaknya",KOMPAS,news,Hiburan
1265,3866411,"Ayah Bunuh 4 Anaknya di Jagakarsa, Polisi: Panca Pilih Jalan Pintas karena Cemburu",KOMPAS,news,Kriminal
1266,3866412,"Risqi Ariskalaki, Sosok Pengangguran Penganiaya Keponakan Kekasihnya di Kramatjati",KOMPAS,news,Kriminal
1267,3866413,"Terdapat Luka Sayat pada Tubuh Ayah yang Bunuh 4 Anaknya di Jagakarsa, Pakar: Belum Tentu Ingin Bunuh Diri",KOMPAS,news,Kriminal
1268,3866414,"Terungkap, Panca Aniaya Istri dan Bunuh 4 Anaknya di Jagakarsa karena Cemburu",KOMPAS,news,Kriminal
1269,3866415,Luka Memar dan Bekas Sundutan Rokok Bikin Tenaga Medis RS Polri Curiga Seorang Balita Dianiaya,KOMPAS,news,Kesehatan
1270,3866416,"Jelang Debat Perdana Capres di KPU RI, Polisi Tutup Jalan Imam Bonjol",KOMPAS,news,Politik
1271,3866417,"Perusakan Spion Taksi di Jalan Gatot Soebroto, Pelaku dan Korban Berdamai di Kantor Polisi",KOMPAS,news,Lingkungan
1272,3866418,"Lawan Politik Mudah Masuk Kabinet, Pengamat Sebut Bisa Ancam Demokrasi di Indonesia",KOMPAS,news,Politik
1273,3866419,"Gara-gara Mahasiswa Terobos Lampu Merah, Perawat di Semarang Tewas Terlibat Kecelakaan",KOMPAS,news,Kesehatan
1274,3866420,"Tuntun Motor di Atas Rel, Lansia di Kroya Cilacap Terserempet KA",KOMPAS,news,Lingkungan
1275,3866421,"Pemeran Video Mesum Berseragam Pemprov Banten, Honorer di Bapenda",KOMPAS,news,Politik
1276,3866422,"Libur Nataru, Lalu Lintas di Solo Diprediksi Meningkat",KOMPAS,news,Lainnya
1277,3866423,Polisi di Boven Digoel Terluka Parah Dikeroyok Brutal 4 Warga Mabuk,KOMPAS,news,Kriminal
1278,3866424,"4 Tahanan Narkoba Kabur, 6 Anggota dan Perwira Polda Lampung Diperiksa",KOMPAS,news,Politik
1279,3910337,BBCADRCV3A,IDXCHANNEL,news,Ekonomi/Bisnis
1280,3866426,Pakar Politik Unair Sebut Perbedaan Strategi Politik Prabowo dan Ganjar Pengaruhi Elektabilitas,KOMPAS,news,Politik
1281,3866427,"1 Keluarga di Malang Tewas, Tetangga: Mereka Sewa Rumah 7 Tahun",KOMPAS,news,Kesehatan
1282,3866428,"Satu Keluarga Tewas di Malang, Ada Surat Wasiat yang Menyayat Hati",KOMPAS,news,Kesehatan
1283,3866429,Polisi Menduga Satu Keluarga yang Ditemukan Tewas di Malang Bunuh Diri,KOMPAS,news,Kriminal
1284,3866430,"Usai Viral dan Jadi Sorotan Jendral Polisi, Pemuda Freestyle di Makassar Diamankan",KOMPAS,news,Olahraga
1285,3866431,"Sekertariat BEM Mahasiswa di Unhas Makassar Diserang OTK, Fasilitas Rusak Parah",KOMPAS,news,Lingkungan
1286,3866432,"Kronologi Akun WA Butet Kartaredjasa Diduga Diretas, Sempat Diminta Isi OTP",KOMPAS,news,Teknologi
1287,3866771,Pameran Sriwijaya hubungkan benang merah Buddhisme Indonesia-Jepang,ANTARANEWS,ANTARA News,Lingkungan
1288,3866433,Seorang Mahasiswi UII Yogyakarta Dilaporkan Sudah 3 Hari Hilang,KOMPAS,news,Kesehatan
1289,3866434,"Viral, Video Gerombolan Pencuri Motor Bersenjata Api di Bandung",KOMPAS,news,Kriminal
1290,3866435,"Covid-19 di Jabar Meningkat, Rumah Sakit Diwajibkan Sediakan 10 Persen Ruangan Isolasi",KOMPAS,news,Kesehatan
1292,3866437,3 Ciri-ciri Gambar Perspektif dan Jenisnya,KUMPARAN,news,Hiburan
1294,3866439,"Pacar Pembunuh Nindi Mahasiswi Bogor Ditangkap, Terancam Hukuman Mati",KUMPARAN,news,Politik
1295,3866440,"Sekeluarga di Malang Tewas Diduga Bunuh Diri, Polisi Temukan Obat Nyamuk & Pisau",KUMPARAN,news,Kriminal
1296,3866441,"TPN: Debat Perdana, Rakyat Bakal Makin Kenal dan Mantap Pilih Ganjar-Mahfud",KUMPARAN,news,Politik
1297,3866759,BP Tapera salurkan FLPP 2023 sebanyak 229 ribu rumah bagi MBR,ANTARANEWS,ANTARA News,Lingkungan
1298,3866442,5 Contoh Seni Sastra Bercorak Buddhis di Indonesia,KUMPARAN,news,Hiburan
1299,3866443,Rutan Demak Ikuti Penyusunan Rencana Umum Pengadaan (RUP),KUMPARAN,news,Ekonomi/Bisnis
1300,3866444,Pengertian Teknik Blok dan Macam-Macamnya dalam Seni Menggambar,KUMPARAN,news,Pendidikan
1301,3866445,Pengertian Teknik Goresan Ekspresif dan Alat yang Digunakan,KUMPARAN,news,Teknologi
1302,3866446,"Panduan Ukuran Sepatu Converse yang Lengkap, Cek di Sini",KUMPARAN,news,Hiburan
1303,3866447,Polisi Periksa 6 Saksi dan Sita CCTV soal Mayat dalam Boks di Universitas Prima,KUMPARAN,news,Kriminal
1304,3866448,Contoh Dokumen SKP yang Terukur Lengkap untuk Referensi Pegawai,KUMPARAN,news,Gaya Hidup
1305,3866449,Pengertian Teknik Linear dalam Seni Menggambar,KUMPARAN,news,Pendidikan
1306,3866450,Ciri-ciri Teknik Pointilis dalam Seni Menggambar,KUMPARAN,news,Hiburan
1307,3866451,"Jalani Sidang Perdana, Terungkap Ini Alasan Oknum Polisi di Lampung Curi Mobil",KUMPARAN,news,Politik
1308,3866459,"ORI DIY Beberkan Beragam Kecurangan Orang Tua di PPDB, Ada Puluhan Laporan",KUMPARAN,news,Politik
1309,3866490,Kasubsie Yantah Rutan Demak Sosialisasikan Prosedur Pengurusan Hak Bersyarat,KUMPARAN,news,Pendidikan
1310,3866452,"Pasutri di Way Kanan, Lampung Tertabrak Kereta Api Babaranjang, Istri Meninggal",KUMPARAN,news,Lingkungan
1311,3866453,"KPK: Zero Corruption Jangan Tunggu 2045, Kita Bisa Hilang Duluan",KUMPARAN,news,Politik
1313,3866455,"Jelang Debat Capres, Prabowo Merapat ke Kertanegara",KUMPARAN,news,Politik
1314,3866456,"Beri Bimtek PPK, KPU Jabar Optimis Partisipasi Pemilih Pemula Tercapai 85 Persen",KUMPARAN,news,Politik
1315,3866457,Terungkap Motif Panca Siksa Istri dan Bunuh 4 Anaknya di Jagakarsa,KUMPARAN,news,Kriminal
1316,3866458,Foto: Jokowi Hadiri Peringatan Hakordia 2023,KUMPARAN,news,Politik
1317,3866489,"Berikan Pemahanan Hak Bersyarat, Rutan Demak Lakukan Sosialisasi Kepada WBP",KUMPARAN,news,Pendidikan
1318,3866460,Polisi soal Muhyani Bela Diri saat Tewaskan Maling: Buktikan di Persidangan,KUMPARAN,news,Politik
1319,3866461,Maruli Pimpin Sertijab Pati TNI AD: Eks Danpaspampres Jadi Pangdam V/Brawijaya,KUMPARAN,news,Politik
1320,3866492,Kemenkumham Sulbar Ikut Sertakan Atlet di Turnamen Bulutangkis Kapolda Sulbar,KUMPARAN,news,Olahraga
1321,3866462,"Polling kumparan: 87,68% Pembaca Nilai Media Center Bahlil Tidak Diperlukan",KUMPARAN,news,Politik
1322,3866463,"Acara Debat Perdana Capres 2024 di KPU Dimulai Pukul 19.00, Cek Rundown-nya",KUMPARAN,news,Politik
1323,3866464,Myanmar Geser Afghanistan Jadi Negara Penghasil Opium Terbesar di Dunia,KUMPARAN,news,Lingkungan
1324,3866465,Menghadapi Tantangan: Membangun Mental Tangguh Ala Generasi Stroberi,KUMPARAN,news,Gaya Hidup
1325,3866466,Bonus Demografi Indonesia: Anugerah atau Malapetaka?,KUMPARAN,news,Lingkungan
1326,3866467,Prabowo Tegaskan Perhatian yang Setara untuk Semua Matra TNI,KUMPARAN,news,Politik
1327,3866468,Polisi: Lokasi Temuan Mayat di Universitas Prima Medan Dibersihkan Pihak Kampus,KUMPARAN,news,Kriminal
1328,3866760,IHSG ditutup menguat jelang rilis inflasi AS,ANTARANEWS,ANTARA News,Ekonomi/Bisnis
1329,3866469,Shuttle Bus hingga Layanan Penyeberangan Disiapkan di Hari Nusantara 2023,KUMPARAN,news,Lainnya
1330,3866470,"HUT DWP ke-24 dan Hari Ibu Tahun 2023, Rutan Demak Rayakan DWP Kemenkumham RI",KUMPARAN,news,Lainnya
1331,3866493,Bentuk Karakter WBP: Rutan Demak Rutin Lakukan Upacara,KUMPARAN,news,Lingkungan
1332,3866471,"Tingkatkan Peran Strategis Perempuan, DWP Rutan Demak Ikuti Webinar",KUMPARAN,news,Pendidikan
1333,3866472,Kapten Pemenangan Riau: Debat Capres Jadi Kesempatan Anies Ambil Swing Voters,KUMPARAN,news,Politik
1334,3866473,Ketua DWP Rutan Demak dalam HUT DWP ke-24 : Perempuan Bagian Penting Pembangunan,KUMPARAN,news,Politik
1335,3866474,Foto: Warga Jakarta Kembali Pakai Masker di Tengah Meningkatnya Kasus COVID-19,KUMPARAN,news,Kesehatan
1336,3866475,"Peringati HUT DWP ke 24 dan Hari Ibu Tahun 2023, Rutan Demak Ikuti Webinar",KUMPARAN,news,Pendidikan
1337,3866476,Rutan Demak Ikuti Webinar Dalam Rangka Peringatan HUT DWP ke 24,KUMPARAN,news,Pendidikan
1338,3866477,PPG Berapa Semester? Berikut Penjelasannya,KUMPARAN,news,Pendidikan
1339,3866478,"Hadapi Debat, AMIN Siapkan Solusi Konkret soal Hukum-Pemberantasan Korupsi",KUMPARAN,news,Politik
1340,3910981,PEHA,IDXCHANNEL,news,Ekonomi/Bisnis
1341,3866479,Rutan Demak Peringati HUT DWP ke 24,KUMPARAN,news,Lainnya
1342,3866480,Mengukuh Harapan pada Gelaran Desa Jati Lakon Sri Mulih,KUMPARAN,news,Lingkungan
1343,3866494,Melalui Apel: Rutan Demak Sosialisasikan Persyaratan Hak Bersyarat,KUMPARAN,news,Pendidikan
1344,3866772,Kemlu: RI tidak akan menyerah perjuangkan gencatan senjata di Gaza,ANTARANEWS,ANTARA News,Politik
1345,3866481,Polisi Upayakan Pemulangan Ibu Balita yang Dianiaya dari Malaysia,KUMPARAN,news,Politik
1346,3866482,Airlangga Yakin Prabowo Kuasai Debat Capres Perdana,KUMPARAN,news,Politik
1347,3866483,"Azis Syamsuddin Ikut Acara Golkar di Lampung Usai Bebas, Airlangga: Kader Ikut",KUMPARAN,news,Politik
1348,3866484,Litbang Kompas: Gerindra Geser PDIP di Puncak; PSI Melesat; Demokrat Merosot,KUMPARAN,news,Politik
1349,3866485,Dapur Rutan Demak Dapatkan Supervisi Dari Tim Ditwatkeshab Ditjen Pas,KUMPARAN,news,Pendidikan
1350,3866486,Jubir Pastikan Anies Beri Kejutan di Debat Capres Nanti Malam,KUMPARAN,news,Politik
1351,3866487,Keluarga Pertanyakan Kelanjutan Kasus Sultan di Polda Metro: Ingin Cepat Selesai,KUMPARAN,news,Politik
1352,3866488,Lebih dari 95 Ribu Siswa Belajar Sains secara Menyenangkan di SFF Indonesia 2023,KUMPARAN,news,Pendidikan
1353,3866491,Tim Pemenangan Ungkap Kedatangan Anies di Riau Akan Disambut Antusias Warga,KUMPARAN,news,Politik
1354,3866495,"Perusak Mobil Dinas Ketua KPU Semarang Tak Ditahan, Kejiwaannya Dites",KUMPARAN,news,Politik
1355,3866496,"Jokowi ke Tokyo Akhir Pekan Ini, Hadiri KTT ASEAN-Jepang dan Resmikan KBRI",KUMPARAN,news,Politik
1356,3866497,"Wujudkan Pelayanan Optimal, Rutan Demak Terima Monev Pemenuhan Kebutuhan Dasar",KUMPARAN,news,Pendidikan
1357,3866498,Karutan Prabumulih Lakukan Kunjungan Ke Kantor Dinas  Kesehatan,KUMPARAN,news,Kesehatan
1358,3866499,Update Kasus Ade Armando: Polda DIY Mulai Teliti Berkas Laporan,KUMPARAN,news,Politik
1360,3866501,Kota Surabaya Jadi Pilot Project Mitigasi Kebakaran Nasional,KUMPARAN,news,Lingkungan
1361,3866512,"Syahnaz Sadiqah Tak Hadir di Pemakaman Ibunda Jeje 'Govinda', Ini Alasannya",KUMPARAN,news,Hiburan
1362,3866761,Relawan MER-C yang dievakuasi dari Gaza dipulangkan hari ini,ANTARANEWS,ANTARA News,Lingkungan
1363,3866502,Siswa SD di Mempawah Tewas Tenggelam Saat Pelajaran Renang,KUMPARAN,news,Olahraga
1364,3866593,Waskita Beton (WSBP) Pede Kinerja 2024 Moncer Berkat Restrukturisasi Utang,BISNIS,news,Ekonomi/Bisnis
1365,3866503,Kemlu Singgung Lambatnya UNHCR Resettlement Rohingya dari Aceh,KUMPARAN,news,Politik
1366,3866504,Pembunuh Sekeluarga di Maros Tusuk Mata Korban-korbannya dengan Gunting,KUMPARAN,news,Kriminal
1367,3866505,"Cek Dapur Rutan Demak, Ditjenpas Berikan Semangat Pekerja",KUMPARAN,news,Pendidikan
1368,3866506,Berapa Lama Masa Kerja KPPS? Ini Jawabannya,KUMPARAN,news,Lingkungan
1369,3866507,Jubir Timnas AMIN Yakin Anies di Debat Perdana Bakal Menangkan Hati Rakyat,KUMPARAN,news,Politik
1370,3866508,Ditjenpas Kunjungi Fasilitas Pelayanan Kebutuhan Dasar Rutan Demak,KUMPARAN,news,Pendidikan
1371,3866509,"Cara Beli Tiket Konser Kunto Aji, Masuki Tahun 2024 dengan Alunan Musik Merdu",KUMPARAN,news,Hiburan
1372,3866510,"Adiba Khanza Sudah Menikah, Abidzar Al Ghifari Kapan Nyusul?",KUMPARAN,news,Hiburan
1373,3866511,Lirik dan Terjemahan Lagu Heaven's On The Other Side - Curtis Harding,KUMPARAN,news,Hiburan
1374,3866513,"Galang Donasi untuk Palestina, Lola Amaria Bersyukur Lihat Antusiasme Donatur",KUMPARAN,news,Gaya Hidup
1375,3866773,Pekerja media tuntut diakhirinya pembunuhan jurnalis di Gaza,ANTARANEWS,ANTARA News,Politik
1376,3866514,OT7 Artinya Apa dalam K-Pop? Simak Penjelasannya,KUMPARAN,news,Hiburan
1377,3866515,Jennifer Bachdim Ungkap Anak Pertama dan Keduanya Tak Pernah Tantrum,KUMPARAN,news,Hiburan
1378,3866516,"Tradisi Unik Merayakan Hari Ibu di Berbagai Negara, Bagaimana di Indonesia?",KUMPARAN,news,Hiburan
1379,3866517,"Duh, Ternyata Botol Minum Lebih Banyak Kuman Dibandingkan Dudukan Toilet",KUMPARAN,news,Lingkungan
1380,3866518,"Area Bermain Bowling Hadir di Mall Of Indonesia, Jakarta",KUMPARAN,news,Hiburan
1381,3866519,4 Hotel Banyuwangi View Pantai untuk Staycation dengan Orang Terkasih,KUMPARAN,news,Hiburan
1382,3866520,Tiket Masuk Gading Paradise Terbaru 2023 untuk Nikmati Suasana ala Eropa,KUMPARAN,news,Hiburan
1383,3910338,BBCADRCZ3A,IDXCHANNEL,news,Lingkungan
1384,3866521,Sarapan di Hotel Jam Berapa? Pengunjung Wajib Tahu!,KUMPARAN,news,Ekonomi/Bisnis
1385,3866774,IHSG ditutup menguat jelang rilis inflasi AS,ANTARANEWS,ANTARA News,Ekonomi/Bisnis
1386,3866522,"Pineus Tilu Riverside Camping di Pangalengan, Rasakan Sensasi Berkemah nan Segar",KUMPARAN,news,Hiburan
1387,3866523,Apakah Koper 20 Inch bisa Masuk Kabin Pesawat? Ini Jawabannya,KUMPARAN,news,Teknologi
1388,3866524,5 Objek Wisata Kebumen yang Lagi Viral dengan Pemandangan Indah,KUMPARAN,news,Lingkungan
1389,3866525,Tembiluk: Merajut Keberagaman Budaya dalam Toleransi Kuliner Indonesia,KUMPARAN,news,Lainnya
1390,3866526,Daftar Oleh-oleh Khas Lombok Mulai dari Makanan hingga Suvenir,KUMPARAN,news,Hiburan
1391,3866527,3 Rekomendasi Soto Bathok di Yogyakarta dengan Cita Rasa Khas,KUMPARAN,news,Hiburan
1392,3866528,4 Rekomendasi Kuliner di Pasar Beringharjo Yogyakarta,KUMPARAN,news,Hiburan
1393,3866529,3 Laptop dengan Prosesor Intel Core i5 dari Berbagai Merek,KUMPARAN,news,Teknologi
1394,3866530,Mengenal Komponen Biosfer beserta Jenis-jenisnya,KUMPARAN,news,Sains
1395,3866531,Perbedaan Bioma dan Biosfer dalam Ilmu Sains,KUMPARAN,news,Sains
1396,3866532,Struktur Tubuh Protozoa dan Klasifikasinya,KUMPARAN,news,Sains
1397,3866533,17 Contoh Konservasi Alam In Situ di Indonesia,KUMPARAN,news,Lingkungan
1398,3866534,"Cara Mengatasi AxisNet Error, Ikuti Petunjuk Berikut",KUMPARAN,news,Teknologi
1399,3866535,Tingkatan Takson Harimau beserta Klasifikasinya,KUMPARAN,news,Sains
1400,3866536,"5 Laptop untuk Mahasiswa Teknik Sipil, Ini Rekomendasinya",KUMPARAN,news,Teknologi
1401,3866537,3 Contoh Spesies Protozoa dan Penjelasannya,KUMPARAN,news,Sains
1402,3866538,3 Varian Rumput yang Tumbuh Paling Cepat dan Subur,KUMPARAN,news,Lingkungan
1403,3866539,3 Contoh Rantai Makanan di Sungai beserta Tingkatannya dalam Piramida Makanan,KUMPARAN,news,Sains
1404,3866540,"4 Laptop yang Bagus untuk Pelajar, Ini Rekomendasinya",KUMPARAN,news,Teknologi
1405,3866541,Penyebab Rusaknya Lapisan Ozon yang Perlu Diwaspadai,KUMPARAN,news,Lingkungan
1406,3866542,Seperti Apa Hidup Anjing Jika Umat Manusia Hilang dari Muka Bumi?,KUMPARAN,news,Sains
1407,3866553,"Gaya Lompat Jauh Dapat Diketahui pada Waktu Melayang di Udara, Apa Maksudnya?",KUMPARAN,news,Olahraga
1408,3866594,"Indeks Bisnis-27 Ditutup Menguat, Saham BFIN, MTEL, JSMR Perkasa",BISNIS,news,Ekonomi/Bisnis
1409,3866543,3 HP yang Mirip iPhone 13 dari Desain dan Spesifikasi,KUMPARAN,news,Teknologi
1410,3866544,Cara Mengatasi Kursor Laptop Asus Tidak Bergerak,KUMPARAN,news,Teknologi
1411,3866545,Membuka Pintu dibalik Memori Otak dan Senam Otak sebagai Kunci Daya Ingat,KUMPARAN,news,Kesehatan
